1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.451666090093439693e-03
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.977569593304339512e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.295382844855797494e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
